date,latitude,longitude,descr_cat_veh,descr_agglo,descr_lum,age,descr_dispo_secu,descr_grav,descr_type_col
29,45.6167,0.1,21,1,1,55.0,14,3,3
42,47.3167,5.01667,4,2,5,34.0,5,2,1
25,49.0167,1.08333,7,1,1,70.0,11,4,4
50,44.25,4.08333,21,2,1,66.0,14,1,2
42,43.85,-1.0,23,1,1,37.0,14,3,8
52,46.58,2.29861,21,1,1,56.0,14,4,2
33,47.85,1.11667,13,2,1,33.0,11,3,3
4,45.3667,4.81667,21,1,1,74.0,14,2,2
30,47.4167,-0.516667,21,2,1,102.0,15,2,8
22,45.6167,4.81667,21,1,1,52.0,8,4,7
43,48.7,2.0,21,1,1,77.0,8,4,8
28,47.2167,2.18333,4,1,3,32.0,7,4,3
4,45.6667,-1.01667,15,2,2,31.0,11,3,3
12,45.15,5.35,4,1,1,26.0,5,4,3
33,45.7333,3.1,5,1,1,48.0,5,2,1
13,48.1167,5.13333,21,1,3,33.0,14,2,2
36,47.75,7.33333,21,2,1,103.0,14,1,2
28,43.5833,1.35,13,2,1,54.0,11,2,1
9,48.9667,1.98333,21,2,1,56.0,8,2,2
4,45.6667,-1.01667,21,2,2,63.0,14,1,3
7,50.0234,3.05,21,1,1,69.0,8,4,3
29,47.9167,-1.85,21,1,1,97.0,14,3,1
14,44.3333,0.3,5,1,1,30.0,11,4,1
14,48.7167,2.66667,21,1,1,95.0,14,1,7
12,48.2333,4.61667,21,1,1,34.0,14,2,3
10,43.1167,5.93333,21,2,2,44.0,8,1,3
36,48.5167,-2.78333,21,2,1,61.0,14,1,2
30,50.3667,3.3,13,2,2,38.0,5,3,2
9,50.6333,3.06667,21,2,1,46.0,14,1,2
9,48.7333,0.883333,21,1,1,38.0,14,1,6
4,44.1,1.08333,21,1,3,38.0,14,3,8
49,43.1167,-0.416667,13,1,1,29.0,11,3,3
41,48.6333,2.23333,15,1,1,54.0,11,3,6
3,46.0367,4.06889,8,2,1,31.0,1,3,1
28,44.1,3.88333,21,1,1,70.0,14,1,3
36,43.2333,-1.2,21,1,1,46.0,14,1,3
5,49.0167,-0.75,10,1,4,72.0,14,2,1
26,43.3,0.133333,7,1,1,42.0,11,4,4
21,50.3833,3.6,7,2,1,40.0,11,4,2
29,45.1667,5.71667,21,2,1,69.0,14,1,4
30,43.3833,-1.3,7,2,1,38.0,11,3,4
29,46.0006,6.39667,8,1,3,62.0,11,3,8
26,49.65,-1.65,21,2,2,39.0,14,3,2
33,43.6333,3.96667,21,1,3,40.0,14,1,7
23,46.55,0.416667,21,2,1,57.0,14,1,7
34,48.5333,-4.31667,17,1,3,53.0,15,4,8
17,51.0333,2.4,21,2,2,40.0,14,2,2
25,46.1833,6.23333,7,1,1,52.0,11,4,4
17,48.8333,2.61667,21,1,1,37.0,14,2,7
11,44.0833,4.96667,23,1,1,85.0,15,4,8
48,48.9333,2.05,21,2,1,93.0,14,1,1
24,48.6667,2.38333,7,1,1,41.0,11,2,1
12,49.6333,2.3,21,2,2,50.0,14,2,7
40,48.9583,4.36667,21,2,2,50.0,15,1,8
12,48.2306,4.30584,9,1,2,70.0,14,1,4
45,47.1167,-2.1,5,1,1,30.0,11,4,3
23,48.4,7.46667,8,1,1,59.0,11,3,1
6,47.75,-3.36667,4,2,1,48.0,11,2,1
23,48.5833,7.75,21,2,1,53.0,8,1,1
4,49.3667,6.16667,21,2,4,42.0,14,2,6
5,49.0167,6.25,21,1,3,49.0,14,4,8
6,44.2,-1.23333,21,1,4,45.0,14,3,3
8,43.4167,5.23333,21,2,1,24.0,14,2,1
16,43.1333,5.98333,21,2,2,35.0,14,1,1
24,48.95,2.0,21,1,1,51.0,14,1,6
32,50.5,2.63333,7,2,4,34.0,11,3,1
10,43.6,1.43333,21,2,1,39.0,14,1,1
32,43.3,3.33333,21,1,1,38.0,14,2,8
19,47.9333,1.95,21,2,2,32.0,14,3,2
14,48.9833,1.71667,21,2,1,76.0,14,2,1
45,45.7,4.81667,21,1,2,54.0,14,2,1
5,50.2,4.03333,21,1,4,50.0,14,3,3
23,45.7833,3.08333,21,2,1,44.0,8,1,2
37,43.4167,3.6,21,2,4,74.0,14,1,3
24,47.2167,2.08333,9,1,1,42.0,14,1,1
43,43.3,2.56667,23,2,1,45.0,14,1,1
26,48.1981,3.28389,21,1,1,36.0,14,3,3
5,47.1,2.35,21,1,1,64.0,15,4,3
24,43.9,1.41667,21,1,1,42.0,14,1,6
31,45.3667,4.85,4,1,1,67.0,11,4,3
26,49.3667,6.16667,21,2,1,64.0,14,2,4
21,43.6,1.43333,21,2,2,39.0,14,1,1
22,47.6667,-2.75,21,2,1,59.0,14,2,3
41,48.5833,7.75,21,2,1,91.0,14,2,1
50,42.2167,9.36612,21,1,1,59.0,14,1,2
44,47.65,0.833333,21,1,1,94.0,14,4,8
39,48.6167,2.66667,7,1,1,48.0,11,4,4
34,45.6333,-0.85,21,1,1,40.0,14,1,1
24,44.2333,0.683333,21,1,1,54.0,14,1,3
39,47.3833,0.733333,5,2,2,31.0,11,1,1
2,46.0,3.5,21,2,1,72.0,14,3,3
46,47.5333,6.45,21,1,1,41.0,14,2,8
47,46.0367,4.06889,13,2,1,31.0,11,2,1
7,48.9833,2.26667,21,2,1,53.0,14,1,1
12,43.6,3.88333,21,1,2,34.0,14,1,1
19,50.6333,3.06667,21,2,1,40.0,14,2,2
39,46.3,4.83333,21,2,1,58.0,14,2,1
32,46.55,0.416667,21,1,1,49.0,14,2,7
12,43.4667,5.25,21,1,1,43.0,14,1,1
24,45.4333,4.4,21,2,1,35.0,14,2,4
44,48.8167,-1.56667,5,1,1,29.0,11,2,4
49,48.6667,2.35,21,1,3,43.0,14,2,8
36,51.05,2.36667,21,2,2,42.0,14,3,2
30,50.2833,2.71667,21,2,1,17.0,12,1,1
12,48.75,1.95,21,2,2,35.0,8,2,3
19,47.3167,5.01667,21,2,1,82.0,14,2,4
24,49.5167,5.76667,21,2,1,89.0,14,3,1
32,45.85,3.56667,23,1,1,36.0,14,1,4
22,49.1167,-1.08333,21,2,1,56.0,14,2,1
51,45.2667,1.76667,21,2,1,63.0,8,1,2
47,48.6,7.75,4,2,1,47.0,2,2,4
10,43.8333,1.75,21,1,3,38.0,14,4,2
14,47.3167,2.36667,21,1,1,50.0,14,4,3
47,48.0,0.2,7,1,1,48.0,11,2,8
3,45.95,-0.9,13,2,2,34.0,11,2,8
33,49.1167,2.23333,7,2,1,57.0,11,2,1
13,43.1167,5.93333,21,1,1,44.0,14,1,1
7,43.4167,5.23333,21,2,1,37.0,14,1,4
51,48.75,-0.566667,21,2,2,49.0,14,1,2
42,48.8167,3.03333,21,1,3,43.0,8,3,8
24,43.3667,-0.583333,7,1,1,63.0,11,4,8
19,48.7333,1.36667,21,2,1,49.0,14,1,2
28,50.4167,2.76667,21,1,1,39.0,14,2,6
30,43.1167,5.93333,8,1,3,48.0,11,3,8
49,48.9167,2.65,23,1,1,62.0,14,2,3
24,49.15,6.15,7,2,1,46.0,11,2,1
41,48.9667,1.71667,21,2,2,78.0,14,2,1
39,48.7167,2.58333,5,2,1,31.0,11,3,1
28,45.7,4.86667,23,1,4,57.0,14,1,1
32,44.7333,4.91667,21,1,1,49.0,14,2,1
22,48.8167,2.61667,21,1,1,43.0,14,1,6
12,49.85,2.38333,21,2,1,56.0,14,1,1
45,45.4333,4.4,21,2,1,33.0,14,1,1
18,45.8833,6.33333,5,1,4,30.0,11,4,3
30,49.2667,0.4,21,1,1,85.0,14,3,3
33,47.2167,-1.65,21,2,3,46.0,14,1,1
28,47.8333,6.48333,5,1,1,31.0,11,3,1
8,43.2333,0.083333,21,2,1,36.0,14,1,4
2,46.15,6.41667,21,1,3,47.0,14,1,3
39,45.3,-0.933333,8,1,4,54.0,11,4,8
18,51.0167,2.43333,7,2,1,47.0,5,4,2
42,49.1333,6.16667,21,2,2,38.0,14,3,2
42,44.8333,-0.633333,21,1,1,73.0,14,1,4
1,45.1167,2.41667,21,2,1,56.0,14,1,6
29,48.7731,1.20278,7,1,1,57.0,11,4,1
18,47.3228,1.67111,21,1,3,42.0,15,4,2
9,48.7167,2.5,21,2,2,34.0,8,4,2
28,46.9833,-0.216667,13,2,1,29.0,11,2,1
16,49.1167,0.316667,21,1,3,51.0,15,4,2
25,46.1333,-1.01667,25,1,3,92.0,14,4,3
40,49.3667,6.16667,21,2,1,38.0,14,2,1
46,44.5,0.966667,21,1,1,85.0,14,3,1
26,43.7833,-0.933333,23,1,1,40.0,14,3,2
17,43.6,3.88333,21,2,1,39.0,14,1,1
33,43.9333,4.65,21,1,1,45.0,14,3,2
46,48.0,0.2,21,2,2,89.0,14,1,2
10,43.5833,3.83333,10,1,1,85.0,14,1,3
40,49.7167,2.91667,21,1,3,42.0,14,3,3
49,45.7667,4.88333,21,2,2,44.0,14,1,2
37,50.7,3.16667,4,2,1,31.0,1,3,1
53,50.3833,3.48333,13,2,2,29.0,11,3,1
34,44.1167,3.83333,5,2,2,36.0,11,4,2
22,47.9167,1.31667,23,1,1,70.0,14,4,3
47,43.1,5.88333,21,2,1,83.0,8,1,1
39,44.0833,3.63333,21,2,1,62.0,14,1,3
33,48.6833,6.15,21,1,1,56.0,14,2,4
29,45.7833,3.08333,21,2,1,85.0,14,1,1
30,49.9167,2.08333,25,1,1,57.0,14,3,7
16,49.6,2.56667,21,2,1,56.0,15,3,2
31,47.4,0.05,21,1,1,34.0,14,1,1
15,43.6931,4.61056,21,1,1,49.0,14,4,3
46,45.4167,1.56667,21,2,1,91.0,14,4,1
27,43.7667,2.0,3,1,1,68.0,14,3,8
18,49.2833,-0.316667,21,1,1,37.0,14,3,2
29,50.4333,2.83333,13,2,1,28.0,11,2,1
44,43.5667,3.9,10,1,1,45.0,14,1,1
20,43.55,5.25,21,1,3,35.0,14,4,6
10,48.5,4.2,21,1,3,52.0,14,3,2
48,49.8667,1.71667,8,1,1,38.0,11,4,3
10,47.3167,5.01667,21,2,1,61.0,14,2,4
19,43.8333,4.35,7,2,2,47.0,11,3,1
44,48.4333,0.783333,21,1,3,32.0,14,4,8
42,47.0833,3.2,7,2,1,39.0,11,3,8
20,50.9833,2.21667,21,1,1,64.0,14,2,2
27,43.95,4.21667,13,2,2,39.0,5,3,8
40,48.9833,1.01667,21,1,4,43.0,15,4,3
36,43.1167,-0.15,7,2,4,41.0,11,3,1
36,48.65,2.38333,7,1,1,43.0,11,2,8
13,48.9333,2.05,15,2,1,45.0,11,2,2
49,45.0,1.25,21,1,3,61.0,14,3,3
15,48.7667,2.03333,14,2,1,45.0,4,3,1
7,43.1833,3.0,21,2,3,37.0,14,3,2
1,50.4084,1.59278,21,2,2,40.0,15,3,2
27,48.8167,1.95,21,2,1,72.0,8,3,6
45,44.2167,0.5,21,1,4,34.0,14,2,1
6,45.9167,3.33333,21,1,1,50.0,14,3,3
42,45.6667,0.233333,7,2,1,38.0,11,3,1
23,49.1667,-1.35,10,1,1,48.0,14,1,4
4,48.2833,-4.05,21,1,1,48.0,14,3,3
39,48.6167,3.2,21,1,3,36.0,14,4,3
47,49.25,4.03333,21,2,2,70.0,14,1,2
32,44.9333,-0.2,7,1,1,40.0,11,4,1
4,49.3833,2.76667,23,2,2,43.0,14,4,8
13,45.1,3.48333,21,2,1,41.0,14,1,2
31,43.4833,-1.48333,23,2,1,44.0,14,1,1
49,45.9333,-0.983333,21,2,1,61.0,14,1,1
25,48.6833,2.38333,21,2,1,69.0,14,1,1
13,48.0,2.75,5,2,1,36.0,11,2,1
15,48.6833,6.15,7,1,1,72.0,11,4,4
40,45.1167,4.81667,10,1,1,67.0,14,1,3
26,43.3333,-0.416667,21,2,1,49.0,8,1,1
17,48.6553,2.63472,7,1,1,63.0,11,3,2
27,45.7,4.86667,21,1,1,99.0,14,2,2
21,48.7,2.18333,7,1,1,64.0,11,2,4
43,48.3,4.08333,4,2,1,42.0,5,4,2
47,43.6,3.88333,21,2,4,44.0,14,1,1
13,43.4,-1.45,7,2,4,37.0,11,3,8
8,48.4833,-2.78333,21,2,1,50.0,14,1,2
13,48.55,7.35,21,1,1,36.0,14,3,2
1,50.4084,1.59278,21,2,2,42.0,15,4,2
45,49.65,-1.65,21,2,2,40.0,14,2,3
13,50.3167,2.5,21,2,1,61.0,14,3,3
29,46.9833,3.16667,4,2,1,54.0,5,3,1
27,45.7833,3.08333,23,2,2,60.0,8,4,3
26,49.0833,5.68333,21,1,1,59.0,14,4,3
42,48.5833,-3.83333,21,2,1,50.0,14,1,2
48,50.7,3.16667,8,1,1,56.0,4,1,3
29,45.5167,4.86667,21,2,1,77.0,14,3,1
40,50.6333,3.23333,23,2,1,40.0,14,1,3
7,48.9333,2.61667,21,1,5,47.0,15,2,4
28,41.7495,9.17056,21,2,1,47.0,14,3,6
4,46.8,4.43333,21,2,1,35.0,14,1,2
9,49.2167,2.61667,21,1,1,26.0,14,1,2
30,44.85,-0.533333,21,2,1,37.0,14,2,1
38,48.6333,2.33333,23,2,2,45.0,14,2,1
14,45.6,5.76667,12,2,2,36.0,11,3,2
41,46.0833,-0.916667,21,2,1,33.0,14,1,3
11,49.1333,6.16667,21,2,1,38.0,14,2,4
40,50.4833,2.48333,5,1,3,88.0,11,4,8
23,49.3583,0.725,21,1,3,76.0,14,3,8
22,43.3,-0.366667,7,2,1,72.0,11,3,1
12,50.5667,3.05,1,2,1,44.0,1,1,3
12,48.65,1.83333,4,2,1,26.0,5,2,1
14,48.5667,6.96667,21,1,1,83.0,15,4,2
5,49.7167,2.88333,21,2,4,54.0,14,1,2
21,50.4064,1.7675,21,1,3,43.0,14,4,2
16,44.6,4.81667,21,1,1,37.0,15,4,2
16,43.45,3.75,7,1,1,54.0,11,3,4
27,43.4167,-0.9,21,2,1,94.0,14,4,2
21,47.2567,5.54473,21,1,1,40.0,14,4,6
33,48.5167,3.71667,21,2,4,37.0,14,1,2
14,48.7667,2.03333,21,2,1,49.0,1,1,4
27,49.15,0.916667,7,2,1,36.0,11,4,2
24,44.8,3.9,21,1,1,67.0,14,4,6
51,48.7,7.88333,23,1,3,44.0,14,2,8
28,48.6,7.75,5,2,1,32.0,11,2,1
25,48.95,2.18333,13,2,1,43.0,11,2,1
15,46.9333,4.83333,21,1,1,100.0,14,3,4
49,48.5167,0.533333,21,1,1,43.0,14,3,8
3,48.0,0.2,21,2,1,43.0,14,2,7
32,49.6,2.8,21,2,1,83.0,14,1,2
45,47.1667,5.5,21,1,3,59.0,15,4,3
34,45.95,6.43333,8,1,1,29.0,11,3,6
8,47.35,-0.85,7,1,3,47.0,11,4,3
27,48.95,2.86667,21,2,1,65.0,14,1,2
41,43.4,-1.45,13,1,1,28.0,11,2,3
27,48.9334,8.1516,13,1,4,30.0,11,2,1
37,50.3667,3.28333,21,2,1,39.0,14,1,3
9,47.4,0.666667,21,2,2,37.0,14,3,2
14,48.8333,-1.03333,5,2,1,34.0,11,2,4
13,46.9833,3.16667,21,2,1,44.0,1,2,7
15,45.6167,4.66667,7,1,3,76.0,11,4,3
48,44.75,5.68333,21,1,1,38.0,14,4,2
14,48.8192,7.72806,21,2,4,42.0,14,2,1
27,45.6,-1.0,9,2,1,51.0,14,1,4
31,47.75,-3.36667,21,2,1,41.0,14,1,1
6,46.3,4.78333,21,1,4,93.0,14,2,1
4,43.5167,2.1,21,1,1,76.0,14,2,3
20,44.7333,-0.683333,4,1,1,76.0,11,3,1
42,49.5667,3.05,21,1,1,88.0,14,2,3
21,48.1,2.76667,21,2,2,38.0,14,4,1
4,44.3833,0.316667,21,1,1,70.0,14,3,3
9,45.842,4.83528,21,1,2,46.0,14,1,3
26,48.5333,-2.4,21,1,1,33.0,8,4,3
23,43.3,6.63333,21,2,1,49.0,14,3,3
25,49.9333,2.18333,21,1,1,66.0,14,3,3
50,45.8667,3.43333,21,1,3,43.0,14,4,4
49,48.7333,3.85,21,1,1,58.0,14,3,3
39,50.4833,2.96667,8,1,1,43.0,11,3,1
50,50.6667,3.08333,21,2,1,83.0,14,2,4
24,48.7333,2.16667,7,1,1,47.0,11,2,1
49,48.5167,-2.43333,21,2,1,76.0,14,1,4
20,48.5833,7.75,21,2,5,23.0,14,2,1
33,47.8653,2.66056,21,1,1,56.0,14,3,2
30,48.825,1.64167,21,1,1,40.0,15,3,8
39,49.1167,-0.166667,21,1,1,42.0,14,3,1
23,48.7,2.3,21,1,1,70.0,14,2,8
27,49.2745,1.21028,21,1,1,50.0,14,3,4
30,47.1,2.48333,21,1,1,87.0,14,2,4
24,43.6667,3.08333,21,1,1,39.0,14,2,6
22,47.7667,7.28333,21,1,1,92.0,14,1,4
4,43.1167,5.8,21,1,3,33.0,14,1,2
44,46.7833,-2.06667,5,2,1,74.0,3,3,1
34,45.2333,5.78333,21,1,3,46.0,15,4,2
21,49.5,2.43333,25,1,1,60.0,14,4,3
34,48.45,-3.31667,21,1,3,56.0,15,3,8
26,44.125,3.75833,21,2,1,39.0,14,1,1
19,48.2667,3.06667,21,1,1,98.0,14,3,1
7,50.7,3.16667,21,1,1,72.0,8,1,1
47,48.1833,2.73333,21,2,1,100.0,14,4,8
34,50.45,2.78333,5,1,1,41.0,11,3,1
19,43.1167,5.93333,21,2,2,46.0,8,2,1
37,50.6333,3.06667,21,2,1,84.0,14,2,1
12,47.2167,-1.55,21,2,2,55.0,1,1,4
53,43.6,1.43333,21,2,1,67.0,14,1,7
28,47.3167,5.01667,7,2,1,39.0,11,2,1
38,49.1333,6.16667,21,2,2,57.0,14,1,1
22,45.7667,4.88333,21,2,1,43.0,14,2,1
7,48.3,-2.0,21,1,1,81.0,14,4,3
6,47.75,7.33333,21,2,2,40.0,14,2,7
21,43.65,3.55,21,1,1,62.0,14,3,1
50,48.7167,6.16667,21,1,2,50.0,14,1,3
28,48.8706,5.26778,21,1,3,63.0,14,4,2
45,43.9167,-0.55,21,1,1,77.0,14,4,8
46,45.4333,4.76667,12,1,3,58.0,11,3,3
9,44.2,3.18333,21,1,1,54.0,14,3,3
14,48.7333,1.36667,21,2,1,68.0,14,2,1
18,43.4333,6.63333,23,1,1,43.0,14,3,1
2,44.1333,0.35,21,1,3,33.0,14,4,2
15,45.6667,4.85,21,1,3,43.0,14,2,4
25,47.1667,4.95,4,1,1,75.0,11,4,4
5,47.2167,2.08333,21,2,1,67.0,14,1,4
46,44.0167,4.41667,21,1,3,33.0,14,4,2
29,47.8667,-4.21667,5,2,1,32.0,11,3,1
32,48.7167,2.66667,21,1,5,48.0,8,3,1
22,51.05,2.36667,7,2,1,63.0,11,2,2
51,48.6833,6.2,21,2,2,39.0,14,2,2
8,50.7833,1.93333,21,1,3,44.0,14,2,1
48,44.1978,4.62473,21,1,3,77.0,14,1,2
21,49.0167,2.28333,4,2,1,32.0,5,2,2
24,48.5667,2.03333,7,1,1,41.0,11,3,6
5,48.25,7.18333,4,2,1,73.0,11,2,1
45,43.7333,1.31667,21,1,3,65.0,14,2,1
35,43.6,1.43333,21,1,1,33.0,14,1,4
8,46.1833,-1.01667,9,1,1,42.0,14,1,6
10,43.7,1.25,23,1,1,70.0,8,3,2
41,48.9,2.08333,7,1,3,37.0,11,2,4
1,47.45,5.58333,21,2,2,34.0,14,3,2
6,50.25,2.93333,17,1,3,47.0,8,4,2
44,48.55,3.78333,21,2,1,35.0,8,1,1
31,45.7833,3.08333,21,2,1,20.0,14,2,7
36,50.7,3.21667,21,1,1,55.0,8,3,1
14,50.45,2.93333,4,2,1,81.0,1,3,1
7,49.3333,6.05,21,2,1,23.0,14,1,3
33,46.25,-0.35,21,1,3,45.0,15,4,3
40,48.755,0.0694444,21,1,4,38.0,14,4,3
10,49.3167,1.03333,21,2,1,34.0,14,3,4
40,47.9333,-2.4,21,1,1,80.0,14,2,2
35,43.3,6.63333,7,1,1,62.0,11,3,1
26,47.2167,2.08333,21,2,1,41.0,14,1,1
23,48.3667,4.0,21,1,1,59.0,14,3,6
35,48.5833,7.75,21,2,1,92.0,8,1,1
33,46.6333,5.41667,21,1,3,72.0,14,4,4
30,45.7667,0.116667,5,1,3,29.0,11,3,2
42,49.3333,6.11667,21,1,4,59.0,14,4,3
21,47.5167,5.06667,21,1,3,90.0,8,4,2
19,48.65,2.41667,21,1,1,36.0,14,1,2
21,45.15,3.53333,21,1,1,35.0,14,4,3
30,47.75,7.33333,4,2,1,97.0,5,4,1
14,51.05,2.36667,10,1,1,34.0,14,3,8
19,48.6833,1.98333,7,1,1,42.0,11,3,2
11,48.6833,7.7,7,2,1,57.0,5,3,8
50,48.1333,0.6,21,1,3,34.0,14,4,1
1,46.9333,5.53333,21,1,3,38.0,8,4,2
40,50.6667,3.08333,21,2,1,44.0,14,1,2
23,48.9333,2.05,21,2,1,93.0,14,1,2
15,44.8333,-0.533333,21,1,1,42.0,14,1,6
28,49.1833,6.9,7,2,1,70.0,11,3,1
45,44.0833,4.13333,5,2,1,31.0,11,3,3
18,44.1,-0.283333,21,1,1,91.0,14,3,8
35,48.7667,2.13333,12,2,2,33.0,5,4,2
45,50.6333,3.06667,21,2,1,48.0,14,1,4
21,49.5167,2.95,21,1,1,39.0,14,2,6
22,47.2833,6.13333,21,2,2,62.0,14,1,1
6,43.6,3.88333,21,2,2,37.0,14,2,4
38,48.4833,1.0,21,1,3,95.0,14,4,2
17,49.4333,1.08333,7,2,1,64.0,11,2,4
19,44.55,0.066667,7,1,3,36.0,11,3,2
22,50.65,1.65,5,1,1,43.0,4,3,3
9,48.3333,-1.31667,21,1,1,66.0,14,3,1
52,44.8,-0.166667,13,2,2,30.0,11,3,3
12,47.75,7.33333,21,1,1,41.0,14,2,4
38,49.9833,2.66667,8,1,3,58.0,11,3,4
41,48.2,4.13333,21,1,1,97.0,14,4,3
46,45.1667,5.71667,21,2,2,49.0,14,4,2
27,48.7,5.96667,21,1,3,60.0,14,1,4
23,49.1333,6.16667,1,1,1,54.0,15,2,2
33,43.5167,5.26667,7,1,1,40.0,11,4,1
35,43.7333,4.21667,21,1,1,49.0,14,3,2
11,47.9167,-3.33333,23,1,1,57.0,14,3,1
45,43.1833,2.81667,21,1,4,95.0,14,4,6
45,45.0833,-0.533333,21,1,4,46.0,14,4,3
25,49.3333,6.11667,21,2,1,76.0,14,1,4
14,50.6333,3.06667,21,2,1,18.0,12,2,4
42,44.5833,-0.25,21,1,1,45.0,14,3,2
15,45.1167,3.15,21,1,1,101.0,15,4,3
35,47.7333,3.4,8,1,1,29.0,5,4,2
51,49.2,-1.1,21,1,1,37.0,14,4,1
38,46.0667,0.666667,13,1,3,69.0,11,3,8
2,49.7167,1.46667,21,1,4,47.0,14,1,8
35,43.8333,4.35,23,2,2,57.0,14,1,4
49,43.3,-0.4,13,2,1,29.0,11,2,1
14,49.1,1.45,7,2,1,40.0,11,3,2
10,43.1167,5.93333,13,2,2,32.0,11,2,1
29,45.6167,6.28333,21,1,3,41.0,14,4,2
50,46.0333,2.21667,21,1,1,80.0,14,3,3
29,45.7833,3.08333,21,2,1,91.0,8,1,2
33,47.8667,2.11667,21,1,1,68.0,14,1,3
43,43.1833,2.83333,21,1,1,65.0,14,1,6
47,48.4833,-2.675,21,1,3,51.0,14,2,1
34,47.75,7.33333,21,2,1,35.0,14,3,1
41,48.6333,1.76667,21,1,1,64.0,14,2,7
11,45.9333,6.63333,21,2,1,47.0,8,1,2
46,43.4833,3.31667,21,1,3,47.0,14,3,2
11,45.85,4.53333,21,1,1,97.0,14,4,6
24,48.1,4.38333,21,1,3,32.0,14,1,8
43,48.5333,7.71667,4,2,1,69.0,5,2,2
31,43.4833,-1.48333,5,2,2,34.0,11,3,3
3,47.15,2.35,21,1,3,41.0,14,3,6
4,44.7667,-0.616667,15,1,1,46.0,11,2,1
27,46.9333,6.16667,7,1,1,33.0,11,4,8
45,45.9667,-0.716667,21,1,1,101.0,14,4,1
26,48.8333,-0.883333,21,2,1,102.0,14,4,2
18,43.6,3.88333,21,2,1,34.0,14,1,8
44,48.95,2.86667,21,1,1,39.0,14,4,3
26,45.6333,-1.08333,21,2,2,80.0,8,2,6
23,49.1667,-0.9,23,1,1,17.0,14,1,1
23,46.7667,1.71667,21,1,1,31.0,14,2,1
14,45.5333,4.61667,21,1,3,38.0,14,2,7
34,43.1,-0.05,21,1,4,53.0,14,4,8
5,43.6167,3.73333,21,1,3,64.0,15,3,3
15,44.65,4.78333,21,1,1,56.0,14,1,1
52,47.4167,0.85,21,1,3,35.0,14,1,1
19,48.0167,-2.18333,21,1,1,96.0,14,1,1
48,48.8667,2.85,21,1,3,47.0,14,3,4
46,45.0167,0.066667,21,1,3,36.0,14,3,2
11,48.0833,-1.68333,21,2,1,39.0,14,1,4
52,46.1333,4.01667,21,2,1,42.0,14,1,6
18,48.0833,-1.68333,7,2,1,61.0,11,2,1
13,43.0167,3.05,13,2,1,29.0,11,1,1
21,45.1,5.93333,21,1,1,35.0,14,3,2
47,46.1667,-1.15,5,2,2,31.0,11,2,1
40,43.9833,4.21667,21,1,1,34.0,14,3,1
49,47.3833,0.683333,21,2,1,84.0,14,3,2
13,46.0667,3.91667,21,1,3,48.0,14,1,2
17,45.6833,4.88333,21,1,1,17.0,12,1,1
43,44.0,4.58333,21,1,1,36.0,14,4,2
24,50.6667,3.08333,21,2,1,48.0,14,1,2
33,49.6667,1.93333,21,2,1,93.0,14,2,1
42,46.1034,4.11889,21,1,3,76.0,14,4,2
37,49.45,1.03333,21,1,1,50.0,14,3,3
13,43.4667,5.25,21,1,1,48.0,14,1,7
11,43.7667,0.3,21,1,1,35.0,14,4,3
1,45.3333,4.81667,21,1,3,50.0,14,4,7
33,48.6667,7.71667,23,1,1,51.0,14,2,8
